Rank,Gene,Cell Type,logFC.ecoVSctrl,logFC.ecpVSctrl,logFC.ecpaVSctrl,logFC.eueVSctrl,logCPM,FDR,Score,Status,Dropped Reason
2966,CFL1,cDC2,-0.701894794320256,-0.314257160766279,-0.608285498824337,-0.390618153733062,10.5609588410596,1.41820111575167e-09,0.4859505524038341,PASS,
2967,SH3BP4,B cell,0.818557069390488,0.0543442670719724,0.0605573582919224,0.1654137962298,8.29471503484277,2.42178795772712e-14,0.4859433439855666,PASS,
2968,MT-CO1,EC-PCV,-0.494957246321372,-0.567965687404131,-0.399479752559568,-0.391182299832245,13.7054242462309,1.24943869798087e-15,0.4859179687991704,PASS,
2969,TYMS,B cell,-0.60251889760823,-0.592230260729134,-0.363072326118715,-0.413150301147604,8.29588972022471,7.15561000867645e-08,0.4859090302031429,PASS,
2970,ADCY1,EC-tip,2.86343047992541,0.313744155197656,0.231644323095667,0.746661808717005,7.5345193091264,1.37232023445129e-191,0.48587920725641365,PASS,
2971,LINC00996,B cell,2.47298213350202,0.832459090788755,1.09544475744568,1.10597207928623,8.43326891458781,2.24237905206766e-47,0.48586905738180786,PASS,
2972,AIF1L,EC-aPCV,1.90242323783339,0.659568189645013,0.709197557992363,0.807701316823693,7.95593758293649,2.09094748023426e-10,0.48586107157629815,PASS,
2973,MARCH1,Mɸ4-infiltrated,1.74780976632726,1.73901287607899,2.69322389705201,1.77099689817592,8.71209987398205,5.58923664146929e-97,0.4858575788108126,PASS,
2974,GADD45G,Mɸ4-infiltrated,-1.35171853932645,-1.53853122275244,-2.10533971753818,-1.43479701025023,7.33600010833931,1.12914948552625e-40,0.4858475205513934,PASS,
2975,BST2,B cell,1.31170780507328,0.154615828093117,0.305001986312342,0.375199012966902,8.78385134596072,1.47192855806233e-23,0.48581704733519543,PASS,
2976,FXYD5,Mɸ4-infiltrated,-0.675562025306862,-0.821955194466092,-0.923093501106326,-0.67377727321412,8.47246919249472,7.83388566392837e-28,0.48581357653453444,PASS,
2977,CIITA,B cell,1.20625249055087,1.12787583379585,1.05008053511631,0.942004312484311,8.83669268524037,2.27861114902266e-07,0.48579615721960645,PASS,
2978,RPSA,cDC2,-0.169275940811373,-0.133104798305168,-0.483300454123273,-0.180181157049842,10.6426319595719,4.00329589800954e-06,0.4857926417437099,PASS,
2979,RPL29,B cell,-0.411598895325081,-0.219490645779531,-0.267341961241953,-0.205244587173037,11.833608854783,3.11068795374231e-08,0.48576899181746613,PASS,
2980,RPS16,B cell,-0.42681662882973,-0.285921277424576,-0.397676531734793,-0.269549290747878,11.7723504350158,3.45460237702094e-11,0.4857613549187284,PASS,
2981,PTPRC,Treg,0.209058596471599,0.396501708259751,0.616273598852247,0.327581240077976,10.8910051087617,0.0004307392087587,0.4857553770399306,PASS,
2982,SPON2,B cell,1.07276312648347,0.286234409331542,0.230776882724329,0.357866025994708,8.32671430764772,6.4293719906028e-09,0.48575426885352974,PASS,
2983,DUSP2,Mɸ4-infiltrated,-2.40911681207836,-1.49135214261348,-2.37493396083004,-1.72289451114165,7.53665133288773,3.96797063996226e-51,0.48574449821720916,PASS,
2984,SLC16A3,Mɸ4-infiltrated,-1.34748591572098,-0.791019993444918,-0.200139127549228,-0.606351879954022,9.19183759349267,7.07058561033335e-32,0.48568764378906853,PASS,
2985,APOE,Mɸ1-LYVE1,-0.827558638512668,-1.9056150743122,-1.80235427675497,-1.38993984144601,12.1822792061532,2.24672392405418e-26,0.4856728300064885,PASS,
2986,C9orf135,Treg,-1.00625681011114,-0.957176189285292,-0.930968609684675,-0.801108856244556,8.33474483767404,0.0049631530488844,0.4856644734511263,PASS,
2987,S100A1,cDC2,-1.02304797121752,-1.02304797121752,-1.02304797121752,-0.856395909879899,6.75441522568394,5.06109344911843e-11,0.4856585707005505,PASS,
2988,CD24,EC-PCV,-1.80766813853577,-1.2968036308411,-1.31896509203214,-1.21487349949887,7.95385248168997,0.0001043571314345,0.48565434208742464,PASS,
2989,TRAT1,Treg,0.369805144121326,0.876222848680214,0.0724320108767745,0.404098516118658,8.51347882890953,0.0004463694158616,0.4856176137230708,PASS,
2990,SRSF3,B cell,-0.420897300726038,-0.870444673598437,-0.394154238409158,-0.500366658408303,8.97366533429986,5.69398322575893e-09,0.4855623373540606,PASS,
2991,MT-ND2,EC-PCV,0.437635451625806,0.687478394917642,0.978374027622894,0.59128396698101,12.2235553075466,1.12843812498088e-35,0.48555684484046097,PASS,
2992,ATP6V0D2,Mɸ1-LYVE1,1.75644574848633,0.150135786474208,0.376198720154927,0.49117675763345,7.25757646931019,7.40277095415118e-63,0.4855539738882564,PASS,
2993,RPS26,Treg,-1.11775929837839,-0.833367184597836,-1.07346993077253,-0.816642172166865,10.5112890447058,2.60330497384456e-07,0.48554353214081564,PASS,
2994,RPL4,Mɸ4-infiltrated,-0.471279156904315,-0.375638518353187,-0.754060325485679,-0.417068883725617,9.57947070036509,2.21364289058948e-26,0.4854222297912258,PASS,
2995,RPS6,B cell,-0.392093097897355,-0.153013175454084,-0.214835813952506,-0.168701012407069,12.1371667796517,4.82501400941449e-08,0.48541658230178836,PASS,
2996,SMCHD1,EC-tip,1.0902333016305,0.0268275825335347,0.255201903680155,0.274605440285251,7.84259667949528,1.12521640290967e-45,0.4853929926360462,PASS,
2997,SLFN5,B cell,1.34164634856866,0.652187123650707,0.570727254525945,0.656578775436733,8.3657869452659,2.58109364306054e-09,0.4853875944394575,PASS,
2998,MT-ND3,dS2,-0.36394023325182,-0.598676436015016,-0.273712245873453,-0.353499755281284,13.6059646574131,1.0689083609106e-42,0.4853460599736337,PASS,
2999,FAM198B,cDC2,0.990372745408931,0.467268877299226,1.33338989640072,0.72101611377416,7.01068617054052,4.35920192670612e-06,0.48532932581863514,PASS,
3000,HLA-C,B cell,-0.55057118882078,-0.787304049033862,-1.02753274419119,-0.672481729781256,10.6205515421555,2.90433568172136e-31,0.48527512838662634,PASS,
3001,TPI1,cDC2,-0.918646008499622,-0.341168620768484,-0.261798089284114,-0.365235615945824,9.03986487353974,1.31849709659997e-05,0.48526998191219284,PASS,
3002,SYF2,Mɸ1-LYVE1,0.873292312311526,0.019144427378128,0.0274683521514509,0.168472260849569,8.07231518300969,5.9310145032508e-40,0.4852638690087003,PASS,
3003,ACTN1,B cell,0.638870528988903,0.160368447631868,0.681589673108259,0.351574628995866,8.31211729910514,6.497084740576251e-09,0.4852401230806897,PASS,
3004,GAPDH,cDC2,-1.27040093022237,-0.369481428664754,-0.494890440768053,-0.512967086167928,10.9449133468042,5.82039968500338e-13,0.4852355789396573,PASS,
3005,ACTG1,B cell,-0.477622326765819,-1.02975365259241,-0.452916275519033,-0.597362206173103,10.6191111282825,5.50158670737226e-23,0.48521426390316535,PASS,
3006,TRAF4,B cell,-0.199314090616015,-1.33653239959485,-0.752705442000411,-0.744386347572152,8.41247934449825,1.978146960926e-16,0.48519108862087307,PASS,
3007,EGLN1,EC-tip,0.993281279416456,0.201216546818042,0.161434535832804,0.301314539696337,8.10413340100575,2.11005295211522e-36,0.4851697136040298,PASS,
3008,MEF2C,EC-tip,1.10011663341747,0.479772794905494,0.610070574716954,0.553312557285902,8.81634933357286,6.57754681672582e-41,0.4851597225422085,PASS,
3009,ORMDL1,Mɸ1-LYVE1,0.894610346102375,0.0175824514938025,0.0540849572300764,0.181612080732993,8.11052929428648,8.62658738431781e-40,0.4851565859866099,PASS,
3010,HNRNPM,Mɸ4-infiltrated,-0.851813625235344,-0.667725304068366,-0.972366121277586,-0.674815574924301,8.51323226397601,8.32571645373695e-24,0.48514298650421833,PASS,
3011,AL357060.1,EC-aPCV,1.437288560717,0.211824745787048,0.14973863267058,0.395108152227165,7.84165772829636,1.95108992286651e-12,0.4851356524667493,PASS,
3012,EGFR,EC-aPCV,1.48029832634719,0.48246132176298,0.46605682669739,0.595444996001037,7.86440249353633,1.51552585813361e-05,0.4851143338137395,PASS,
3013,MGLL,Mɸ1-LYVE1,1.75494436397552,0.850110150146553,0.863655309841896,0.908118474250848,7.98115247583894,5.25239233853105e-37,0.48504500980257836,PASS,
3014,MOCS2,Mɸ1-LYVE1,1.44965999773494,0.528381607076931,0.751822591672614,0.68659330206669,7.46154016912781,9.38709147515997e-26,0.4850173037185325,PASS,
3015,RPL6,EC-PCV,-0.273163428806411,-0.500925099894512,-0.508366899015838,-0.36737827215849,11.0386664577598,5.16830290065663e-09,0.48497962910427783,PASS,
3016,POLR2J3-1,Treg,0.39062568025443,0.36889976468476,0.818696249132129,0.424501343467058,9.2713129138541,0.0089459446349886,0.4849562739073914,PASS,
3017,KIF5B,B cell,1.02043566835146,0.226110905235379,0.438330099871254,0.395421107529613,8.58140893386944,7.5261204327868e-09,0.4849513927629179,PASS,
3018,LIMS1,EC-PCV,0.775692670721042,0.451597048003121,0.216767656076678,0.373117844792004,9.07183666318322,0.0006782309826323,0.48493869046400473,PASS,
3019,TCF4,EC-tip,0.658381185986765,0.107544847944958,0.295668512110904,0.237438213107965,9.86869701688862,2.16977160648972e-38,0.48491981658821864,PASS,
3020,GCLC,Mɸ1-LYVE1,2.23183854559634,1.065990077046,1.23639639631192,1.20146558558766,7.87436323692837,1.55141252673759e-50,0.4849085776570418,PASS,
3021,PSME1,cDC2,-0.739203068777587,-0.396454950243752,-0.582611482254208,-0.443599312805731,8.62465678704109,2.44098862474944e-05,0.4849002739524929,PASS,
