Rank,Gene,Cell Type,logFC.ecoVSctrl,logFC.ecpVSctrl,logFC.ecpaVSctrl,logFC.eueVSctrl,logCPM,FDR,Score,Status,Dropped Reason
2181,IFITM3,EC-PCV,0.448590453725161,0.633290078801733,0.380411056032326,0.167903572036225,10.8214858427253,6.52408252971117e-13,0.49756230570579146,PASS,
2182,NR4A3,dS2,0.0691643323779858,0.725752670687451,0.0315859882223374,0.0206671214661895,7.02467895532581,4.808264818044541e-46,0.49754499377703754,PASS,
2183,MORC4,EC-tip,1.24810382340053,0.0847994231958611,0.166267989329503,0.05099906156701,7.30278058961637,6.18574342109389e-45,0.49753032470299663,PASS,
2184,HNMT,Mɸ4-infiltrated,1.03867274026396,1.10426504222241,1.44054987033921,0.813686886780069,8.24536574564644,2.06662063263268e-34,0.49748878872813723,PASS,
2185,MYO5A,Mɸ1-LYVE1,2.10169702469167,1.07187763409991,1.27684360302493,0.989227884401949,8.47141001874751,4.44261366989453e-68,0.4974872113066788,PASS,
2186,TLR8,Mɸ4-infiltrated,1.05976571927568,1.1708760529898,1.69512013142645,0.922267162820816,7.56235435498991,8.99576711448665e-25,0.4974784166644902,PASS,
2188,CCDC112,Mɸ4-infiltrated,2.14840355592967,1.6805068618692,2.6633213045519,1.67140731753051,7.56717340247607,9.82713496734388e-59,0.4974571980504415,PASS,
2190,GABPB1-AS1,cDC2,1.56570704206398,1.44285957092706,0.836332145304516,0.898495437058042,7.76163141325189,2.69149119978561e-12,0.49740656530247973,PASS,
2194,XAF1,Mɸ4-infiltrated,2.1531605534421,0.57334353619455,1.87627507197555,0.967763263158554,8.11659628464396,3.52899946112225e-46,0.4973801314567594,PASS,
2196,DPP4,B cell,0.851493288695746,0.178788618165703,0.240139546790638,0.0279046872642103,8.29633967936266,8.42197936279875e-17,0.4973635355253405,PASS,
2198,RNF4,EC-tip,1.78948570402011,0.245531113769094,0.060218648683487,0.213238766265919,7.54881874002619,4.20872767763623e-108,0.49731219486990197,PASS,
2200,HSPA1B,Treg,1.46850730667602,0.439275126451715,0.809305638519618,0.444261161427885,8.39028100340989,3.05339291918595e-05,0.49729573887976153,PASS,
2202,AC114760.2,Treg,0.706190224618079,0.874319416058638,1.1413485608165,0.557290637305664,8.80895960029862,0.0064161047645433,0.4972738510773485,PASS,
2204,NCOA7,B cell,1.36529981058702,0.485337871004273,0.413828518706057,0.325368941579632,8.52640070811028,6.6952563593644e-17,0.49724892725948533,PASS,
2206,EIF2AK4,B cell,1.38596985448299,0.141434548965083,0.234123391075551,0.132132791524738,8.38943742945593,1.34159404389586e-23,0.49722788136178164,PASS,
2210,TWIST1,Treg,1.38666554220416,0.304538124233922,0.228579911901675,0.201525946161103,8.34778622299433,3.72851992285429e-05,0.49713693338910564,PASS,
2211,DSTN,B cell,2.04420440118305,0.299801096319405,0.473064674399788,0.419093109923711,8.4950595724643,4.07384966403815e-59,0.4970723121376053,PASS,
2213,MPDZ,EC-tip,1.04826717704394,0.431572357500736,0.492711362378984,0.260043518749868,7.74776002326858,1.0366824546385e-32,0.49701248214425675,PASS,
2214,VCAM1,EC-PCV,0.516636334745539,2.19014371767097,1.50372742514083,1.18687752764081,8.24393092525171,1.2734717851652e-10,0.4970010444277273,PASS,
2217,APLP2,cDC2,0.736385317109974,0.198313605122637,1.07476499344201,0.264198155123662,7.99682820924085,1.11827619136375e-10,0.4969637035002322,PASS,
2219,BLVRB,Mɸ1-LYVE1,1.84400067006178,0.846985462084729,0.409677737128934,0.59049235156786,9.62195485550503,7.29212155581979e-118,0.4969107139328762,PASS,
2221,CEP350,B cell,1.44075414700441,0.652404926387708,0.725826299872444,0.51183291043022,8.62520516164857,6.66208162899734e-13,0.4968715936982501,PASS,
2224,IGHG2,Treg,1.41691726280576,0.136148013338565,0.139948234042158,0.117316867832595,8.3397272048528,6.27200717646997e-05,0.496849119226296,PASS,
2227,CPM,EC-tip,1.56784963336367,0.0545193791426191,0.0719916663660485,0.0969721455950088,7.32959043811892,1.12938619510044e-70,0.4968310000793724,PASS,
2232,EGLN3,B cell,1.71215855890094,0.0697199259253864,0.319720172936144,0.210201746353306,8.31653033279877,9.41830036599912e-57,0.49672191842245594,PASS,
2233,YIPF4,Treg,1.04577429585709,0.968487100113108,1.29059405600781,0.726961207225142,8.80087277294531,0.0011525479676686,0.49669832848791845,PASS,
2235,LTBR,EC-aPCV,0.55508440222,1.27794015736332,1.4650632360448,0.800677891632794,8.41925130093323,2.26781771576045e-06,0.4966943224631164,PASS,
2236,RPL7,EC-PCV,0.559002345691119,0.667384480986798,0.671694230400234,0.310168067538493,10.886617796399,1.98560625939273e-11,0.4966907906357176,PASS,
2237,ADAMTS6,EC-tip,1.21473551641753,1.99144873303231,2.6036957330676,1.58794376565059,7.44916344144857,6.26304799169642e-42,0.4966870207863608,PASS,
2239,CYBB,Mɸ4-infiltrated,0.942517699449377,1.20447414207414,1.0714336592061,0.740761208818948,9.71710924284612,9.361925283434971e-31,0.4966298027912617,PASS,
2240,HACE1,EC-tip,1.43366756953829,0.755955292022641,0.591813080508627,0.519274924865401,7.29916398215556,8.95981122081298e-38,0.4966290335067666,PASS,
2242,P2RY14,B cell,2.17987424030197,0.473096574512918,0.626014013005389,0.576110564546657,8.39604987583726,5.30022773777205e-59,0.49661985259534247,PASS,
2243,PRMT2,Mɸ4-infiltrated,0.83972711458382,0.882394372396936,1.23731270847229,0.630860126603183,8.0530762383861,4.97379658474353e-22,0.49660060686571533,PASS,
2244,CELF2,Treg,0.126483210879214,0.304704814578429,0.706425593301959,0.0748130863169571,9.19948778147895,0.000255103018797,0.49655613784584074,PASS,
2245,PIK3R1,Treg,1.32214677885321,1.37209032614446,1.2832903561116,0.95988615628586,8.95087231789379,0.0001413659525335,0.4965482510340285,PASS,
2246,FUCA1,B cell,1.4111771609986,0.315161701853627,0.229707367157302,0.224082595309877,8.3471408383469,1.51514638911257e-25,0.49654532059778833,PASS,
2248,WIPF1,Mɸ4-infiltrated,0.905734968328651,0.387512194335028,0.930574557331125,0.349330662950524,8.31787070863259,3.36506808330944e-21,0.4964570783775946,PASS,
2249,HIST1H1C,EC-tip,1.39048914521746,0.533640242612203,0.70415854353675,0.452823049036531,7.37399313735451,4.44561787553302e-39,0.49641457929900207,PASS,
2250,SYNE1,EC-tip,1.27290766817449,0.436181253019324,0.467476222425029,0.31666237401463,7.6880786724503,4.96352458216623e-40,0.4964061483836423,PASS,
2251,LEPROT,B cell,1.0851261794906,0.129857857446821,0.304542552451604,0.0989505790941992,8.41089283201654,1.38041170471808e-11,0.49639695289765495,PASS,
2252,SMYD4,Treg,0.500409620056703,0.473246279392968,1.04356442881266,0.330270483616173,8.42326997880386,0.0076688549661265,0.4963905642478802,PASS,
2255,NCK1,EC-tip,1.20976221014054,0.0822745582712256,0.143246370049391,0.0603751319694167,7.73848716771555,1.84464820688334e-65,0.49635784300002794,PASS,
2259,AC087239.1,Treg,1.65075595503272,0.567204725324278,0.714876824170044,0.529220497974468,8.37681867227097,0.0017842993169819,0.4963437554807806,PASS,
2260,TSPYL2,Treg,1.72137257335674,0.535802808913019,0.264517277627611,0.400397713031264,8.58349073277197,9.61061973024243e-07,0.4963256163403711,PASS,
2262,ETV5,Mɸ4-infiltrated,1.79398944917253,1.19735889969816,1.74169590952865,1.12982084343204,7.4324843408188,7.32175021399683e-22,0.4962995749211461,PASS,
2263,RAB11FIP1,Mɸ4-infiltrated,1.37383478650587,1.42154602281944,1.92299692200132,1.18490509790346,7.84749353683077,1.26726505464535e-30,0.4962935223769794,PASS,
2264,MAPKAPK2,B cell,1.61849597602097,0.0900253004954386,0.52483550350693,0.266893485072261,8.45476653919896,1.31035430749908e-36,0.4962869359539279,PASS,
2265,SEL1L3,cDC2,0.767964829398203,0.851242567683866,1.346530595884,0.64047117376273,7.43363507240531,7.65526969639752e-06,0.4962337559929503,PASS,
2267,TPM1,Prv-CCL19,0.148588388787426,1.03971140819714,0.987911687179554,0.478450892510576,10.9135731361924,3.00605904215412e-23,0.4962212653554601,PASS,
2268,ALOX5AP,B cell,2.13071461290449,0.406007887606046,0.421079473998373,0.484634817739159,8.80470448880304,1.80153774843185e-56,0.49621279534813867,PASS,
2269,TM9SF3,B cell,1.07781565315134,0.218302295818191,0.220182402952573,0.113861866652519,8.53581945785525,6.23206294327319e-14,0.49621135082921,PASS,
2270,SNCA,cDC2,0.885287902782383,1.040727342153,0.306115975406619,0.442784951184431,7.02923973183992,1.36921300896793e-05,0.49618870779099067,PASS,
2271,NUP214,Mɸ1-LYVE1,0.888718955643286,0.280903119051614,0.127912230214246,0.0726432011240558,7.95383567060192,3.22674761042574e-26,0.4961604292185669,PASS,
2272,RPL23,Treg,0.598832207835037,0.421232694745448,0.0149081696501333,0.0351622402832536,10.2036019778828,3.79405311098723e-09,0.49614364420357,PASS,
2274,SMAP2,Treg,1.05500292677262,0.450586830681186,0.662424761673205,0.336815184390967,9.0513849990439,0.0045739029065462,0.49613619531067416,PASS,
2275,GNAQ,B cell,1.77345709019421,0.163153673077921,0.394308916478806,0.296990236980609,8.32954543294881,5.81472758995561e-49,0.4961342851796618,PASS,
2276,SRGAP2C,cDC2,0.891990090691711,0.665979675036261,1.32350370100774,0.584989280277967,7.20221435282487,1.22902941637879e-05,0.4961255464316517,PASS,
2277,DERL3,B cell,2.98855851662726,0.513844754319646,0.839812545181958,0.845705037556515,8.49441107746044,1.56589604278127e-105,0.4961156472672275,PASS,
2279,PLEKHD1,B cell,0.97110564553467,0.0804811135234545,0.217736437500299,0.0344963227458776,8.29620791958367,7.61213273621862e-20,0.4960893622378616,PASS,
2282,NOP53,EC-aPCV,0.0492744935134336,0.401548917026199,0.437340988044962,0.0305942767266078,9.70812446023813,3.52603175294007e-05,0.4960709866998796,PASS,
2283,HNRNPDL,EC-tip,1.00292784679113,0.42183720036878,0.27860757135458,0.202887012636811,8.60291673367849,1.24306608596123e-67,0.49606183967995954,PASS,
2284,OPN3,cDC2,1.52012832272196,0.204525997430189,0.822710746789453,0.384702303642307,7.23256182566348,3.09342784910694e-08,0.49605889235891426,PASS,
2285,RPL23,cDC2,0.953833262990067,0.527715513135348,0.0932060331443118,0.18268695296098,10.4590218150575,1.37241370970725e-25,0.4960562388023644,PASS,
2286,FHL2,Treg,1.29176466624159,0.176245949022448,0.182134868892922,0.1360472657395,8.3415782666705,3.83368395766474e-07,0.4960412250770922,PASS,
2287,IL10RA,cDC2,0.179282432570813,0.487621084265261,1.06942808377088,0.280215621382432,7.62967882627952,2.25961461163287e-05,0.4960386545122917,PASS,
2288,SPCS3,B cell,1.05717263815161,0.0378703257561967,0.16697606480556,0.0223360867223042,8.61386942105534,3.01484127980038e-17,0.4960235484847966,PASS,
2290,SYNPO2,Treg,1.22109096136848,0.117000377136626,0.221604823466307,0.107656985181611,8.33945637474996,1.91009212940869e-07,0.4960154593511569,PASS,
2294,COMT,B cell,1.03630123688698,0.0726976285731674,0.100765270674139,0.0140878742101735,8.48009000954065,3.6121306763023e-17,0.4959779183541229,PASS,
2297,SAP30,B cell,0.810876311421491,0.206973199660266,0.23664177165446,0.0609283175351887,8.3140342911204,2.32200322107319e-07,0.4959392989604559,PASS,
2298,PECAM1,B cell,1.39264155581516,0.525325144413652,0.579395805614937,0.422930461950429,8.34939278687141,6.27341419107691e-14,0.4959169457563333,PASS,
2299,RUNX2,B cell,1.92020186922863,0.214697144722873,0.520906310000853,0.392456184222008,8.33818479605211,6.657152229717401e-47,0.4959141487759376,PASS,
2300,SFRP1,EC-tip,3.19097263187915,0.164441774483281,0.0835657122884652,0.527039424494268,7.44551679604066,4.06005509820506e-224,0.4959130257277655,PASS,
2301,MS4A4A,B cell,1.16461141073517,0.0786977439263416,0.19933882329577,0.075530642623954,8.30005738600821,1.82165131465688e-26,0.4958848400129395,PASS,
2305,RNASE1,Mɸ1-LYVE1,0.554520301267071,2.08991565978642,1.67419604181131,1.22076038486182,11.7242852978571,7.179178106063549e-40,0.49582975738088586,PASS,
2306,CMTM3,B cell,1.41532323565053,0.193380424036314,0.251967329879564,0.195275915644128,8.31715543170645,1.33255779111525e-29,0.49582936683424184,PASS,
2307,PALMD,EC-aPCV,1.44060492610544,0.605979589241655,0.484400568727871,0.441749298240954,9.10127201717298,1.14593666321003e-15,0.49581230466235193,PASS,
2309,KLF13,cDC2,0.296227762831924,0.765953807886848,0.289620688440494,0.201155063933328,7.5530176591179,1.32595610011392e-05,0.49576498395795776,PASS,
2310,RCSD1,B cell,0.305938251988128,0.96049161684953,0.752348854942699,0.419758159436835,9.03537004931686,9.8034394247531e-12,0.4957569491290141,PASS,
2312,MAP3K1,Mɸ4-infiltrated,1.2062090792384,1.15631275618301,1.8913251914348,1.03455308270468,7.93061008281712,4.47441518182731e-41,0.49574512778967894,PASS,
2313,TLL1,EC-aPCV,0.0250210924810329,1.28880975867416,1.14784557411505,0.61244609656276,8.11706942767274,8.0178198346127e-07,0.4957192611554032,PASS,
2314,OS9,B cell,1.08630029471652,0.349447757596418,0.639410180658959,0.302914482168367,8.45568209136394,7.13652371044069e-11,0.4957188859196581,PASS,
2316,CD96,Treg,1.41599862911393,0.913493471354498,1.11648904686459,0.752105275329539,8.92723967959518,0.0016779359922907,0.4956998008671047,PASS,
2317,MIR99AHG,Prv-CCL19,1.98737821945119,1.16125052366153,1.18859800880631,1.00484395764245,8.40543816296309,1.28190386846628e-11,0.4956787940488103,PASS,
2318,LGALS1,B cell,1.36685306122386,0.100340975552951,0.67072830995399,0.270574276539313,8.91400326431207,1.58454827538974e-19,0.4956750779829698,PASS,
2319,PPP1R14A,EC-PCV,2.7042392012912,0.0253473055820249,0.103888666408811,0.371046448200888,7.93834345601182,6.443391066739089e-40,0.49566805149162785,PASS,
2321,THBD,B cell,0.944118502466713,0.1016808803321,0.278436996693885,0.0646429536260419,8.29763158296531,1.69271240400053e-22,0.4956502718401766,PASS,
2324,CMTM8,EC-aPCV,0.589875677095361,1.45209603996717,1.21150128839728,0.825461121398273,8.14330098729615,2.66344864387517e-06,0.4956460561513688,PASS,
2325,GAPT,cDC2,0.224615303428232,1.19393317362105,0.602241411776835,0.458775706668692,8.576621516288,1.45114842600103e-17,0.49563206164965545,PASS,
2326,SESN3,Treg,1.31544949293545,0.714800580683983,0.4465011216393,0.452380415380539,8.66740466612836,0.0047227467760825,0.4956226730013913,PASS,
2327,AL138828.1,Treg,0.291010460950743,0.47426251762165,0.125301202924422,0.0335583682446765,8.34123766135943,0.007706965629648,0.4956086813101023,PASS,
2330,LRRFIP1,EC-aPCV,0.435766709704379,1.16218392875273,1.18446111425587,0.663002063831651,9.12982445621875,1.91239882265999e-09,0.4955529361328451,PASS,
2331,RPS17,EC-tip,0.967659006142197,0.79995174915551,0.935477644473967,0.555217162890081,8.11466952345828,1.17519238117468e-31,0.49554606282063146,PASS,
2332,NUCKS1,EC-PCV,1.0190797495697,0.956779564784817,0.999397201743586,0.651145596823738,9.12850650166054,4.91398426988579e-05,0.49554343893107383,PASS,
2333,TRIM14,B cell,1.49673592772909,0.471293799721663,0.712361677181726,0.469486960434359,8.38451143330696,2.89664694829349e-16,0.4955271704060689,PASS,
2338,TRNP1,Prv-CCL19,0.751988304672314,1.45558156260051,1.50778773530691,0.952240353360833,8.52623538504439,1.4608562871818e-12,0.49547717408285225,PASS,
2340,RNF11,B cell,0.991218003288668,0.0295263817406372,0.154623175081087,0.01352722371066,8.3357823114394,6.12053501487577e-13,0.49544700233520667,PASS,
2342,COL4A3BP,Mɸ1-LYVE1,1.58078602207293,0.462765133750574,0.644424481982372,0.46639656990899,8.09894853821022,2.44710869548771e-62,0.4954395113741302,PASS,
2343,PDGFC,cDC2,1.65226862913057,0.257436600869968,0.709774586301494,0.415610705783119,6.88553693853357,1.31748401224097e-05,0.4954238990136496,PASS,
2344,HAVCR2,B cell,0.7511796327494,0.133372909233531,0.198473882535157,0.0176571790064698,8.29881667830774,2.29196219009332e-12,0.49540867354483176,PASS,
2346,DDX17,B cell,0.872347120634258,0.699873336605825,0.703489837539668,0.428102817872401,9.56378061314178,1.20847834094605e-11,0.4953672348353486,PASS,
2348,TUBA4A,cDC2,1.68445084130192,0.105981536265077,0.532292806124532,0.30939135606321,6.83214883512333,9.3066831742078e-06,0.49535108914590076,PASS,
2349,CST3,EC-PCV,0.860090886812687,1.18438085800662,1.11452639591606,0.748937547070563,10.3566674589862,7.14209183337831e-16,0.49534482383018663,PASS,
2352,VIM,dS2,0.684936736541408,0.396538739604421,0.375003001320198,0.165810856280907,12.0584308083521,6.51843904765945e-50,0.4953209166557434,PASS,
2353,AC114760.2,B cell,0.59777808758706,1.61605873122388,1.41054635786155,0.960539043340085,8.58420574585621,4.80094211323943e-20,0.49529426447843145,PASS,
2357,SLCO4A1,EC-aPCV,1.15523210080038,2.0521924536374,1.87578456232885,1.40615594610965,8.06105059327165,1.19328566691129e-05,0.49520648297813263,PASS,
2359,TNFSF13B,B cell,1.25322032840586,0.080277912763829,0.167949417355606,0.101986024790949,8.32638847430884,3.40033273896392e-23,0.4951739740658962,PASS,
2361,MX1,Mɸ4-infiltrated,2.43560364309162,0.466790800853852,1.66505828571272,0.96051069979117,8.03526703600205,8.304366415072641e-38,0.4951552635771542,PASS,
2363,GRINA,B cell,0.848927933792307,0.21194537519609,0.597209848802715,0.192658895969885,8.42594937577081,1.82993504755871e-07,0.4951523712479841,PASS,
2364,LIMA1,dS2,0.562894030099092,1.332777211256,0.923485789886199,0.694031559606541,7.82291633119045,7.77492410501921e-45,0.4951339988977861,PASS,
2365,SPARC,dS2,0.557054526900899,0.868221743817369,0.77769655599654,0.455496599416467,10.397672620986,2.72588092407219e-38,0.49513019291550814,PASS,
2366,SNED1,Mɸ1-LYVE1,1.12480191685999,0.279656803465934,0.234731110591283,0.177002028344265,7.21466498983992,2.28607769538266e-23,0.4951290456985732,PASS,
2367,HS3ST1,Prv-CCL19,1.76396189883531,0.502417635516914,0.475180844368758,0.480477572815493,8.25307833334083,3.820270518182829e-12,0.49511640536797097,PASS,
2368,CDO1,Treg,0.622741926155804,0.2496415758961,0.177902464696556,0.0391410556875039,8.33687820083976,7.22975350075297e-05,0.495083724998594,PASS,
2373,CTSH,EC-aPCV,1.12994572583266,2.26864860449795,2.02578637571712,1.53895054624625,9.12738885141428,2.25309938701945e-21,0.49504624787265256,PASS,
2377,TRIM14,Mɸ4-infiltrated,1.20763777600097,0.96553847722164,1.54868499999241,0.865841213492171,7.6168192721516,4.3835986263615e-21,0.495020946956056,PASS,
2378,FYN,cDC2,1.65063693582268,0.190176489030678,0.994027124622629,0.478911630298443,7.08287997052363,1.18722471133243e-08,0.49495061692549014,PASS,
2381,AC245014.3,B cell,1.10031122575823,0.187448929981597,0.118060444707945,0.103968958095797,8.34290012285826,1.40755786572387e-10,0.4949245002444121,PASS,
2383,ATF7IP,Mɸ4-infiltrated,1.03025404712732,1.16077881289388,1.64495536782044,0.93931387823717,7.68778482538933,1.76951025946301e-24,0.49487547269389076,PASS,
2385,GATAD1,Mɸ4-infiltrated,0.84667268207621,0.962224585647134,1.53564598525649,0.783944985217765,7.72468503078232,1.28110938268078e-24,0.4948583925558026,PASS,
2386,IFNGR1,Mɸ1-LYVE1,1.03324458678616,0.360476540089296,0.548718805725197,0.287333826077852,9.04128944220089,1.06817458816423e-33,0.49483517858542997,PASS,
2387,ZHX3,EC-tip,1.29319354780755,0.657208468355295,0.892759990459933,0.567887606245616,7.4427250778851,1.16732558443935e-31,0.49482791782375163,PASS,
2389,FCGR1A,Mɸ4-infiltrated,1.88343177705419,1.81803660997296,2.61656947225066,1.69248696993277,8.09961479174393,1.9009630807833e-55,0.49480685052025547,PASS,
2390,PICALM,cDC2,0.868878490833328,0.259953466422139,0.959927131402864,0.329161919975621,7.85679486312134,6.7884559405436e-09,0.4948038376415403,PASS,
2391,SPCS1,B cell,1.31875753922554,0.029231500989132,0.217912483405624,0.117733247981403,9.06538562029592,2.60155808324585e-42,0.4947950455210982,PASS,
2396,LILRB2,B cell,0.752060427312612,0.216320875440299,0.289945438809533,0.0927083751576496,8.29732575402962,7.05216763288199e-08,0.49476677787929185,PASS,
2400,PHEX,B cell,1.3320364399975,0.0214180349960036,0.252054241761227,0.129482396311112,8.30422896333016,3.57085806159426e-35,0.49469026353243745,PASS,
2403,AC108134.2,B cell,0.23011941104485,0.871483720379559,0.691624226485124,0.369351407605564,8.32069787504745,7.73354559031539e-08,0.49467233796901616,PASS,
2404,TFRC,B cell,1.10265415765629,0.270779835115224,0.495397011561433,0.253302428381193,8.42525220129493,6.63347112287711e-09,0.4946653581381336,PASS,
2405,MITF,Mɸ1-LYVE1,1.29307962564277,0.481840183076428,0.484353919360304,0.38017299391117,7.66458610061261,7.841013053603459e-30,0.49463570099596826,PASS,
2409,ARHGAP18,cDC2,1.38498418457038,0.329620977175395,0.525616045650014,0.350003957070002,7.9531085654234,4.07128366094442e-08,0.4945829551692795,PASS,
2411,MAMDC2,Mɸ1-LYVE1,0.352723105818033,2.69457746276304,1.88142201782229,1.51295649385433,7.52581753861238,4.54452093307461e-67,0.49457093722644363,PASS,
2412,HMGN3,B cell,1.0826016028121,0.274853370619362,0.309580046888704,0.199029527927797,8.67039016041939,4.42815409350173e-12,0.49456940967220914,PASS,
2413,MARCH1,B cell,0.359382370946799,0.820926240486103,0.601450082544451,0.35251903739057,9.33975754271341,6.60648740240436e-10,0.4945625120622408,PASS,
2414,XIST,Mɸ4-infiltrated,0.486749049495034,0.344551194159367,0.856693466112986,0.255987092662693,9.5257271413139,2.85953974357433e-33,0.49455581695502876,PASS,
2417,C3,Treg,0.687598554627054,0.433621232509095,0.603868360036572,0.264769780582948,8.35479679169929,0.0031881843767755,0.49450528949706446,PASS,
2419,P2RY1,EC-tip,1.93434449875391,0.133252351340965,0.203814206997813,0.298260320009101,7.21877776754695,5.17651313713837e-90,0.4944972892185955,PASS,
2420,POLB,B cell,1.24977085997164,0.0633792985974811,0.102941363025041,0.0909557657548929,8.33695877225945,5.71317703506004e-20,0.4944589975047317,PASS,
2421,SMARCA2,cDC2,1.49670852772554,0.719999668745136,0.927867143523929,0.655769652181347,7.57599232909323,2.87639393900892e-06,0.49445740356857626,PASS,
2422,SPARCL1,EC-aPCV,0.837933492792985,0.501581775887925,0.359368197235161,0.256401733383568,12.3956488703069,6.42429634717858e-21,0.49445265124728394,PASS,
2423,NCALD,EC-tip,1.35129652227348,0.311284122157923,0.697726309244564,0.387975820047758,7.19152425868487,3.9223136486764e-31,0.49441574054588416,PASS,
2424,RALGPS2,EC-tip,1.29249112441279,0.324530988452091,0.14592249634024,0.221792729088042,7.21361650045034,6.23052312255775e-34,0.49440978190148316,PASS,
2427,EDNRB,Mɸ1-LYVE1,0.430525361597639,0.596754372352183,1.8451244086194,0.638278081694325,7.38730094544022,1.49475885109393e-39,0.49440842835521126,PASS,
2428,MT-ND2,EC-aPCV,0.429037130730062,0.740364734723667,0.875353312818866,0.416272611127971,12.2771208350117,2.02133289883492e-21,0.49440808675942105,PASS,
2430,LEPROTL1,B cell,1.0044486722335,0.139808083099467,0.194816567783872,0.0968166141226866,8.40499835223943,2.47609111326585e-11,0.49439114345226337,PASS,
2431,LY6E,Mɸ4-infiltrated,2.19329188497984,0.122219580145975,1.30366189924699,0.671143295081095,8.23202591811262,2.33001018037508e-44,0.49437363136189805,PASS,
2434,SPNS2,EC-aPCV,0.185777749834788,1.66657371689264,1.51644911409747,0.938122934452875,8.42098313785819,1.00257161462679e-12,0.4943384490553841,PASS,
2437,MAGT1,Treg,1.23678860441886,1.07216001149338,1.41868678033475,0.891008560835299,8.47464927436171,0.0063504383106344,0.49430124302773737,PASS,
2439,CDKN2C,EC-aPCV,1.61650247320405,0.449025478756484,0.460159764844331,0.437186981134318,7.86313631322312,1.96080761362708e-07,0.4942946833366463,PASS,
2441,METTL7A,Mɸ1-LYVE1,1.85021712105273,0.739140061979404,0.784545206614302,0.703274432985915,8.33112237491457,7.76294585012263e-73,0.49427968316748033,PASS,
2442,MALAT1,B cell,0.528822749650086,0.544369639273804,0.446476785565854,0.23566990092687,15.8857340840773,1.48701800886349e-20,0.494267461930767,PASS,
2443,CD300A,B cell,0.994902644252841,0.0074148762129274,0.261200816194372,0.0619506346614437,8.3137930458448,1.91692984036862e-14,0.4942595732736006,PASS,
2444,TINAGL1,Prv-CCL19,0.93875629790785,2.03470124418897,1.75936458983774,1.33063870521984,9.52890371098478,1.06952907399112e-33,0.4942508457630808,PASS,
2445,WDR43,EC-tip,0.891350205167505,0.106250264685495,0.093292020288745,0.032565268337667,7.67721931308431,1.83385822184761e-32,0.49423670646762785,PASS,
2446,GRB10,Mɸ1-LYVE1,1.6682471866498,0.153789250485253,0.219418244634666,0.258531816086467,7.24818290683258,1.1388663782578e-60,0.49421619896750363,PASS,
2447,TLR8,cDC2,0.847490624822884,0.185471215566727,1.11759229806048,0.350914438295837,6.92543082713193,1.83667521248968e-05,0.4942143032056738,PASS,
2451,DNAJC3,B cell,0.976193103676816,0.138395621684027,0.582623779829157,0.205956835418749,8.4207950143634,3.99419510127633e-10,0.4941798856809051,PASS,
2452,KLHL6,Mɸ1-LYVE1,1.38015689637662,0.702035533910881,0.547755595441115,0.517911987644921,7.61812700911919,1.03853452864703e-24,0.49417869092322025,PASS,
2455,WDFY4,B cell,0.951159399799785,0.217746803319601,0.162801529113088,0.11310360399871,8.59215086551408,7.00265996202904e-10,0.4941640213004403,PASS,
2457,GLT1D1,B cell,0.909475007673779,0.0530500692132452,0.183860509756105,0.042423958359037,8.2943004342779,4.23000791965619e-18,0.49414904929511055,PASS,
2458,RPS17,dS2,1.63950893802469,1.26329704803834,1.05108876434504,0.955552278278768,8.06380536737335,2.76603843498513e-36,0.49413751827551833,PASS,
2459,NPC2,B cell,2.17384025776553,0.153841844996186,0.235116175073707,0.375992876923088,8.82259356083727,1.25765594040044e-76,0.49412811699713893,PASS,
2460,PECAM1,cDC2,0.765019681584855,0.0990754308620361,1.47090985904904,0.401329952686811,7.20758273759088,1.24582859450387e-14,0.49411803095429735,PASS,
2461,FCGR1B,Mɸ4-infiltrated,1.11308528411968,1.10771238113642,1.65852945521665,0.95164697668019,7.53082910009613,1.49317062828183e-21,0.49411355064103063,PASS,
2463,SYNE2,EC-PCV,0.983146531655458,1.23668872546054,1.30645617642528,0.875122160924599,9.26731061395207,7.03067975718282e-07,0.49408750188870193,PASS,
2464,OGA,Treg,0.643006031242613,0.648222430838499,1.10945414852761,0.498602864158333,8.91607912242327,0.0002742354797111,0.49407299046851644,PASS,
2465,FAM129B,Mɸ1-LYVE1,0.0013066061092667,0.709348604195402,1.62474461931444,0.533944291694978,7.3550200220682,7.27425402819291e-59,0.49406970254939564,PASS,
2466,SEL1L3,B cell,0.893100316981159,0.915799889283422,1.14443540173058,0.674807222532242,8.94622791581874,2.53871543931958e-08,0.49406325735061446,PASS,
2467,WDR60,EC-tip,1.36852436810526,0.651960351424698,0.70298179785789,0.541922443181603,7.72884956647806,9.987155978853e-46,0.4940379926093163,PASS,
2469,TMEM47,Prv-CCL19,0.758051625130365,1.49744543922494,1.4176832532403,0.968445356146475,8.61869669391184,1.44427220503509e-12,0.4940261434957513,PASS,
2470,VAV3,EC-tip,2.0252415657241,0.602102411314428,0.667604862256385,0.655660692004093,7.28662859002977,6.75518006308641e-78,0.4940206775965428,PASS,
2471,GMDS,EC-PCV,0.297366587215619,1.2393208567161,0.770827353551183,0.57303443433815,8.07440473178481,0.0001264710404912,0.49400238799403706,PASS,
2473,LTBP1,EC-PCV,0.179668941465771,1.395924841428,0.91880719232627,0.65596224188954,8.00497804099287,2.78580129106474e-06,0.4939832099110612,PASS,
